CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
721532583,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,36,12250,1995,0.696,0.177
789244308,Existing Customer,56,M,4,College,Single,$80K - $120K,Blue,41,17753,3986,0.73,0.107
709330383,Existing Customer,37,F,1,Graduate,Single,Less than $40K,Silver,19,12535,3283,0.609,0.163
719136183,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,3541,3410,0.683,0.408
713461533,Existing Customer,54,M,3,Graduate,Single,$80K - $120K,Blue,38,29200,3042,1.028,0.045
803776533,Existing Customer,46,M,2,Post-Graduate,Single,$60K - $80K,Blue,41,10077,2118,0.576,0
720348933,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,31,12871,3060,1.069,0.059
721158108,Existing Customer,38,M,2,Graduate,Single,$60K - $80K,Blue,30,2346,3982,0.532,0
789043008,Existing Customer,55,F,2,Post-Graduate,Divorced,Less than $40K,Blue,43,9919,2058,0.842,0
712623258,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,5505,2272,0.448,0.457
708494583,Existing Customer,49,F,3,Uneducated,Divorced,Less than $40K,Blue,36,1902,3731,0.893,0
718394658,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,22,4254,2366,0.722,0.579
711885258,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,31,7711,2078,0.68,0.128
789161358,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,19,3213,2666,1,0.783
779198133,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,33,9977,3530,0.743,0.209
715412583,Existing Customer,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,7925,3815,0.806,0.182
719562108,Existing Customer,28,F,0,Uneducated,Single,Less than $40K,Silver,20,12793,2671,0.763,0.129
742552683,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,31,1438.3,4208,0.72,0.478
711455133,Existing Customer,55,M,3,College,Single,$120K +,Blue,36,12948,2481,0.68,0.142
716387733,Attrited Customer,49,M,4,Graduate,Single,$60K - $80K,Blue,36,5662,1693,0.25,0.262
772571508,Existing Customer,34,F,2,High School,Single,Less than $40K,Blue,24,2799,2311,0.654,0
719266158,Existing Customer,42,M,2,Graduate,Divorced,$80K - $120K,Blue,35,6779,3434,0.512,0.2
720708183,Existing Customer,53,F,1,Uneducated,Divorced,$40K - $60K,Silver,36,15248,4758,0.456,0.081
767523933,Existing Customer,53,M,3,High School,Single,$60K - $80K,Blue,45,15583,3938,1.091,0
797466033,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,26,2576,2880,0.468,0.681
712612233,Existing Customer,35,M,4,Graduate,Single,$60K - $80K,Blue,22,8717,2067,0.595,0.082
716516208,Existing Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,36,1438.3,3748,0.829,0
709950858,Existing Customer,45,M,5,College,Single,$80K - $120K,Blue,35,33755,3458,0.651,0.068
712665633,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Silver,30,12952,3472,0.457,0.144
715391433,Existing Customer,38,M,0,Graduate,Married,$60K - $80K,Blue,33,11741,2143,0.783,0.133
708722583,Existing Customer,39,F,4,Uneducated,Single,Less than $40K,Blue,36,2609,3024,0.6,0.635
714566958,Existing Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,20882,2291,0.6,0.068
806179683,Existing Customer,63,F,1,College,Single,$40K - $60K,Blue,56,3071,4433,0.659,0.666
806244183,Existing Customer,39,M,2,Graduate,Divorced,$60K - $80K,Blue,34,2267,4544,0.75,0
787999533,Existing Customer,52,M,2,High School,Single,$120K +,Blue,44,6617,3595,0.659,0.38
718358808,Existing Customer,57,F,2,High School,Divorced,Less than $40K,Blue,50,3276,3758,0.694,0
718474683,Existing Customer,36,M,0,High School,Married,$120K +,Blue,24,10097,3092,0.763,0.212
716908158,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,36,8260,3299,0.73,0.305
713984208,Existing Customer,52,M,4,Graduate,Married,$40K - $60K,Blue,33,5776,4029,0.636,0.151
713013483,Existing Customer,40,F,4,Graduate,Divorced,Less than $40K,Blue,36,1438.3,3754,0.611,0.636
754599558,Existing Customer,40,F,3,College,Single,Less than $40K,Blue,33,7207,3825,0.707,0.278
712411908,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,34,21158,4071,0.811,0
717538683,Existing Customer,43,M,3,Graduate,Married,$120K +,Blue,36,22906,3204,0.73,0.049
709447908,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,33,2648,3281,0.853,0.872
720758808,Attrited Customer,38,M,3,College,Single,$60K - $80K,Blue,18,16317,1995,0.929,0
708255633,Existing Customer,36,M,1,Graduate,Single,$80K - $120K,Blue,27,3761,3240,0.585,0.455
715986258,Existing Customer,53,F,1,Uneducated,Single,$40K - $60K,Silver,41,15845,4037,0.447,0.106
715858008,Attrited Customer,49,F,1,Uneducated,Married,$40K - $60K,Blue,39,8061,1224,0.409,0.312
806226933,Existing Customer,37,M,2,High School,Unknown,$120K +,Blue,32,34516,3660,1.107,0
708361833,Existing Customer,44,M,4,Graduate,Married,$80K - $120K,Blue,36,19430,3650,0.633,0
719608308,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,29,9829,2927,1.212,0.256
792995808,Existing Customer,57,F,3,Post-Graduate,Single,$40K - $60K,Blue,51,7226,3474,0.763,0.234
716211258,Existing Customer,59,F,1,College,Unknown,Less than $40K,Blue,49,4072,1966,1.15,0
719356008,Existing Customer,39,F,3,Graduate,Single,Less than $40K,Blue,36,1438.3,4548,0.917,0
718354683,Existing Customer,59,F,0,Graduate,Single,$40K - $60K,Silver,45,21358,3646,0.75,0.057
720529308,Attrited Customer,63,M,0,High School,Single,$60K - $80K,Blue,48,1856,1805,0.769,0
787578183,Existing Customer,36,M,3,High School,Single,$80K - $120K,Blue,28,1438.3,3204,0.838,0
737952333,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,56,2586,3435,0.585,0
779498058,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,21,3281,2006,0.545,0.388
799707858,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,42,7115,3584,0.966,0.281
797743233,Existing Customer,45,M,3,Uneducated,Unknown,$60K - $80K,Blue,39,5996,4542,0.481,0.144
710658483,Attrited Customer,47,M,4,Graduate,Unknown,$40K - $60K,Blue,34,9080,2098,0.586,0.239
710288883,Existing Customer,40,F,1,Graduate,Married,Less than $40K,Blue,32,8749,5054,0.553,0.189
719912808,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,39,14973,4288,0.6,0
789593058,Existing Customer,46,M,5,College,Married,$60K - $80K,Blue,39,24248,3311,0.75,0.042
710278458,Attrited Customer,52,M,2,High School,Single,$80K - $120K,Blue,43,11617,1643,0.483,0.217
714467733,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Silver,36,30428,4178,0.605,0.057
772000533,Existing Customer,59,M,1,Graduate,Married,$60K - $80K,Blue,48,14257,1809,0.278,0.078
811035483,Attrited Customer,47,M,3,Uneducated,Divorced,$120K +,Silver,42,34516,1641,0.591,0
715480983,Existing Customer,55,F,2,College,Single,Less than $40K,Blue,36,5719,3403,0.417,0.156
720437358,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,32,2526,3596,0.568,0.912
719465733,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,44,2971,4458,0.615,0
711978858,Existing Customer,59,M,2,Graduate,Single,Less than $40K,Blue,49,6834,4422,0.628,0.132
788820933,Existing Customer,59,M,2,Graduate,Single,$60K - $80K,Blue,42,16727,3511,0.622,0.083
713316558,Existing Customer,41,M,4,High School,Married,$60K - $80K,Blue,29,4573,3776,0.944,0
779856483,Existing Customer,38,M,2,Post-Graduate,Single,$80K - $120K,Blue,22,15410,3368,0.533,0
717085983,Existing Customer,44,F,2,High School,Single,$40K - $60K,Blue,25,3299,4312,0.787,0.763
788030208,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Silver,33,13453,1904,0.448,0.187
709914858,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,36,6362,5169,0.474,0.268
708618933,Existing Customer,34,M,2,Uneducated,Single,$120K +,Blue,13,4369,3259,0.6,0.469
720446508,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,36,1721,2681,0.727,0.603
756488883,Existing Customer,41,M,2,Uneducated,Single,$80K - $120K,Blue,34,2196,2040,0.711,0.737
708414033,Existing Customer,50,M,4,Graduate,Married,$40K - $60K,Blue,38,2845,3730,0.941,0.405
756727233,Existing Customer,49,M,2,High School,Single,$120K +,Blue,42,21144,4895,0.784,0.056
720340383,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,25,3518,4034,0.673,0.578
771453033,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,35,17343,3170,0.629,0.074
708747708,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,33,3498,2512,0.867,0
712460433,Existing Customer,39,M,2,Uneducated,Single,$40K - $60K,Blue,25,9121,4112,0.481,0.156
719801508,Existing Customer,36,M,1,Uneducated,Unknown,$120K +,Blue,23,20230,4314,0.708,0.039
709955958,Existing Customer,41,F,1,High School,Single,Less than $40K,Blue,33,8054,3374,0.875,0.127
719099583,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,34,1640,1360,0.222,0.88
719513733,Existing Customer,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,8739,4276,0.769,0
710654808,Attrited Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,36,1818,2308,0.467,0
718917408,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,38,3115,3704,0.458,0.365
808753758,Existing Customer,52,M,2,Uneducated,Divorced,$120K +,Blue,47,29695,4109,0.614,0.051
711699183,Existing Customer,56,M,2,Uneducated,Divorced,$60K - $80K,Blue,50,7261,3723,1.071,0.149
772565883,Existing Customer,41,M,0,High School,Single,$80K - $120K,Blue,31,33472,4719,0.667,0.075
717203958,Existing Customer,51,M,3,Graduate,Married,$40K - $60K,Blue,36,11512,1842,1.133,0.086
714933783,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,37,8511,3775,0.676,0
717650133,Existing Customer,41,M,5,Graduate,Single,$60K - $80K,Blue,28,4821,3571,0.933,0.296
708707808,Existing Customer,57,M,2,Graduate,Unknown,$60K - $80K,Blue,45,2480,3438,0.784,0.639
717331758,Existing Customer,44,M,4,Graduate,Married,$120K +,Blue,32,34516,4228,0.596,0.073
801385458,Existing Customer,52,M,1,Uneducated,Married,$120K +,Blue,46,8596,4017,0.6,0.235
710605458,Existing Customer,49,M,2,High School,Married,$60K - $80K,Blue,39,7223,4127,0.842,0.272
766006758,Existing Customer,63,M,1,High School,Married,$60K - $80K,Blue,56,7216,1734,0.583,0.322
710695083,Existing Customer,44,M,3,College,Single,$60K - $80K,Silver,32,28397,1635,0.824,0.05
709224033,Attrited Customer,53,M,4,Uneducated,Single,$60K - $80K,Blue,43,13720,1830,0.241,0
709381383,Existing Customer,49,M,4,Graduate,Married,$60K - $80K,Blue,36,2952,3830,0.51,0.853
810321933,Existing Customer,35,M,3,High School,Unknown,$80K - $120K,Blue,30,11229,1898,1.571,0.094
716235783,Existing Customer,45,M,3,College,Married,$40K - $60K,Blue,39,7109,4047,0.667,0.122
713579733,Existing Customer,36,M,2,College,Single,$60K - $80K,Blue,22,4511,2597,0.919,0.167
804649833,Existing Customer,42,M,3,Post-Graduate,Married,$40K - $60K,Blue,29,2533,3436,0.574,0.445
780971583,Existing Customer,46,M,1,Graduate,Divorced,$120K +,Blue,30,2016,3772,0.879,0.395
804673308,Attrited Customer,49,M,5,Uneducated,Married,$40K - $60K,Blue,44,3893,1866,0.947,0
788747358,Existing Customer,50,M,0,High School,Divorced,$40K - $60K,Blue,29,5530,4836,0.744,0.368
713199558,Existing Customer,57,F,3,Doctorate,Single,Less than $40K,Blue,44,1737,3669,0.812,0.468
771081558,Existing Customer,55,M,2,High School,Divorced,$120K +,Blue,42,34516,2862,0.733,0.034
710229333,Existing Customer,38,M,2,College,Single,$40K - $60K,Blue,20,11068,3812,0.641,0.113
720406233,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,36,5546,1770,1,0.33
767784708,Attrited Customer,48,M,0,Doctorate,Married,$60K - $80K,Blue,41,7277,2356,0.29,0.069
712052058,Existing Customer,57,M,3,Graduate,Single,$40K - $60K,Blue,48,9426,4212,0.531,0.167
827049558,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,43,2158,4421,0.679,0.542
710248233,Existing Customer,37,M,3,College,Single,$40K - $60K,Blue,28,3490,3392,0.86,0.407
712146558,Existing Customer,48,F,5,Uneducated,Married,Less than $40K,Blue,30,2364,3230,0.711,0.685
709215708,Existing Customer,49,M,2,Post-Graduate,Unknown,$60K - $80K,Blue,36,18253,3737,0.587,0.138
710668458,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,36,3696,3405,0.727,0
718828083,Existing Customer,52,M,1,Graduate,Single,$40K - $60K,Blue,43,8748,3533,0.587,0.261
720781158,Existing Customer,44,F,2,Uneducated,Divorced,$40K - $60K,Blue,27,5608,3829,0.396,0.222
715688958,Existing Customer,45,F,2,Post-Graduate,Single,Less than $40K,Blue,36,2736,4550,0.75,0.747
715354983,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,35,6327,3653,0.674,0
713532858,Existing Customer,42,M,2,Doctorate,Unknown,$80K - $120K,Blue,36,4728,4077,0.628,0.293
720724008,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue,36,13430,3717,0.675,0.175
712828533,Existing Customer,62,M,1,Graduate,Single,$60K - $80K,Blue,36,2796,4820,0.644,0
717007458,Existing Customer,46,M,2,Graduate,Married,$40K - $60K,Blue,38,2457,3256,0.919,0.428
717720108,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Blue,31,12386,3274,0.568,0.079
720648483,Existing Customer,39,M,4,College,Single,$80K - $120K,Blue,31,32210,1821,0.514,0.035
770146008,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,2136,1908,0.37,0.703
714829683,Existing Customer,43,M,2,Doctorate,Single,$80K - $120K,Blue,36,10851,3688,0.757,0.101
719036883,Existing Customer,48,F,1,Uneducated,Divorced,Less than $40K,Blue,38,4668,4163,0.453,0
720786033,Existing Customer,55,M,1,College,Single,$80K - $120K,Blue,42,10696,2489,0.9,0.113
708917133,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,35,11851,4498,0.622,0
818929158,Existing Customer,36,M,2,Doctorate,Single,$40K - $60K,Blue,31,11558,2220,0.828,0
709513458,Existing Customer,49,M,3,High School,Unknown,$60K - $80K,Blue,36,9551,3213,1.476,0.192
717705858,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,32,29923,2528,0.793,0
716573058,Attrited Customer,54,F,3,Doctorate,Unknown,Less than $40K,Blue,36,1438.3,1598,0.29,0
827695683,Existing Customer,40,M,3,Uneducated,Single,$120K +,Blue,36,34516,3906,0.51,0.039
819189108,Existing Customer,63,M,0,College,Single,$80K - $120K,Blue,56,9033,4456,0.635,0
716977758,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,3675,1913,0.667,0.685
714901383,Existing Customer,44,M,2,High School,Married,$80K - $120K,Blue,38,9183,4503,0.643,0.239
713516433,Existing Customer,36,F,3,College,Single,Less than $40K,Blue,36,5383,2934,0.633,0.137
715140933,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Silver,39,21425,3704,0.538,0.068
721498008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,35,1438.3,3966,0.781,0
717189183,Existing Customer,35,M,1,Doctorate,Single,$40K - $60K,Blue,24,10467,2665,0.667,0.187
708902883,Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,36,12856,3364,0.564,0
817889583,Attrited Customer,61,F,0,Graduate,Single,$40K - $60K,Blue,56,9721,2260,1,0
717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,39,3981,2134,0.355,0
716613933,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,36,3417,3651,0.818,0.434
716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3812,2325,0.731,0.66
720026058,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,36,21378,3526,0.684,0.06
756397458,Existing Customer,54,F,1,Graduate,Single,Less than $40K,Silver,47,12873,3170,0.842,0
712644483,Existing Customer,46,M,3,High School,Single,$60K - $80K,Blue,39,20229,4270,0.55,0.06
789111483,Existing Customer,46,M,3,Graduate,Unknown,$80K - $120K,Blue,34,16546,4255,0.562,0.112
709573533,Existing Customer,48,M,3,Uneducated,Married,$40K - $60K,Blue,34,11191,3914,0.775,0
807137808,Existing Customer,45,M,3,High School,Divorced,$60K - $80K,Blue,40,17576,3494,0.718,0
711861258,Existing Customer,65,F,1,Uneducated,Single,Less than $40K,Blue,36,4182,4046,0.629,0
716660583,Existing Customer,45,M,0,Graduate,Single,$40K - $60K,Blue,37,10271,3696,0.6,0.17
716617608,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36,1560,1936,0.657,0.638
716786808,Existing Customer,40,M,5,Post-Graduate,Single,$60K - $80K,Blue,30,1659,3838,0.692,0
718882008,Existing Customer,38,M,1,High School,Single,$120K +,Blue,27,22487,4960,0.46,0.04
770975133,Existing Customer,36,M,0,Graduate,Unknown,Less than $40K,Blue,23,5403,4382,0.542,0.343
715234008,Existing Customer,54,F,1,High School,Single,$40K - $60K,Blue,36,4717,4216,0.595,0.337
709326183,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,5180,3447,0.85,0.234
721233033,Attrited Customer,50,M,2,High School,Single,$80K - $120K,Blue,38,4915,1474,0.091,0.094
712319958,Existing Customer,41,M,4,High School,Married,$80K - $120K,Blue,29,12154,3853,0.775,0.207
712198983,Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,36,3258,3169,0.489,0
779502333,Attrited Customer,50,M,4,Graduate,Single,$120K +,Silver,32,34516,1480,0.276,0
718737708,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,33,31458,4202,0.61,0.038
821351958,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,36,1438.3,3308,1,0
716142858,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Silver,36,10961,3914,0.75,0.127
773236983,Existing Customer,47,M,4,High School,Married,$40K - $60K,Blue,40,2498,1839,0.706,0.904
826717533,Existing Customer,42,M,3,Graduate,Unknown,$80K - $120K,Blue,38,16105,4631,0.767,0.045
789964983,Attrited Customer,45,M,2,Graduate,Divorced,$40K - $60K,Blue,36,9569,1724,0.25,0
720303933,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,36,3340,4526,0.547,0.384
708665133,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,28,3654,4003,0.595,0.321
828236133,Existing Customer,49,M,2,Graduate,Married,$40K - $60K,Blue,45,10541,4269,0.614,0.132
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,39,34516,3997,0.929,0.057
769985883,Existing Customer,45,M,2,Graduate,Single,$80K - $120K,Blue,39,1613,3549,0.444,0
709297608,Attrited Customer,38,M,3,College,Single,$80K - $120K,Blue,26,1438.3,1585,0.455,0
801373833,Existing Customer,49,M,4,College,Divorced,$40K - $60K,Blue,43,1922,2920,1.421,0.369
716040783,Existing Customer,45,F,3,Graduate,Unknown,Less than $40K,Silver,36,14521,4178,0.467,0
817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,1931,2288,0.714,0.793
827055333,Existing Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,39,8513,2015,0.682,0.122
772116408,Existing Customer,50,M,1,High School,Single,$40K - $60K,Blue,39,2421,2377,0.75,0.425
734924658,Existing Customer,47,F,5,High School,Married,Less than $40K,Blue,36,1478,4123,0.489,0.536
711775383,Existing Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,36,2466,4059,0.65,0
715019058,Existing Customer,30,F,2,Post-Graduate,Divorced,Less than $40K,Blue,36,2501,2933,0.806,0.738
780715683,Existing Customer,41,M,3,Doctorate,Single,$60K - $80K,Blue,30,13602,3582,0.683,0
827341383,Existing Customer,38,M,3,Graduate,Single,Less than $40K,Blue,34,3094,3607,0.884,0.426
708757233,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue,32,2485,3697,0.833,0.599
710504283,Existing Customer,50,M,1,Uneducated,Married,$80K - $120K,Blue,39,14817,4014,0.628,0.099
713171358,Existing Customer,46,F,4,College,Single,Less than $40K,Blue,36,1438.3,3880,0.721,0
716358033,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,43,6189,5004,0.806,0
711679533,Existing Customer,54,M,2,Post-Graduate,Divorced,$120K +,Blue,43,5569,2600,0.714,0.174
711342483,Existing Customer,50,M,1,College,Married,$80K - $120K,Blue,36,2418,3896,0.812,0.711
756624183,Existing Customer,51,F,3,Graduate,Married,Less than $40K,Blue,44,7742,3507,0.568,0.261
717622308,Existing Customer,63,F,0,High School,Single,Less than $40K,Blue,36,2074,4232,0.5,0.814
714629358,Attrited Customer,54,F,3,Graduate,Divorced,$40K - $60K,Blue,34,4948,1796,0.519,0
744307008,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,44,4988,3890,0.644,0
708871158,Existing Customer,60,M,1,Graduate,Single,$60K - $80K,Silver,42,28701,3516,0.727,0
